,date,/m/0b76bty
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,0.0
3,2004-01-25,0.0
4,2004-02-01,0.0
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,0.0
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,1480.8873464634669
11,2004-03-21,0.0
12,2004-03-28,2474.4387363902106
13,2004-04-04,1250.7961479902594
14,2004-04-11,5454.252242524991
15,2004-04-18,2306.4560306205835
16,2004-04-25,5482.574520166584
17,2004-05-02,0.0
18,2004-05-09,2470.399807249626
19,2004-05-16,2271.636264430793
20,2004-05-23,0.0
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,3113.8203892361653
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,0.0
30,2004-08-01,1270.8445515016645
31,2004-08-08,1319.3656258517144
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,0.0
35,2004-09-05,0.0
36,2004-09-12,1871.8550502994494
37,2004-09-19,0.0
38,2004-09-26,0.0
39,2004-10-03,1850.4665300913732
40,2004-10-10,0.0
41,2004-10-17,0.0
42,2004-10-24,0.0
43,2004-10-31,0.0
44,2004-11-07,0.0
45,2004-11-14,0.0
46,2004-11-21,0.0
47,2004-11-28,0.0
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,2487.4905451168743
51,2004-12-26,0.0
52,2005-01-02,0.0
53,2005-01-09,0.0
54,2005-01-16,2071.9141280546437
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,0.0
58,2005-02-13,0.0
59,2005-02-20,1385.270034637776
60,2005-02-27,0.0
61,2005-03-06,0.0
62,2005-03-13,0.0
63,2005-03-20,1683.783986409818
64,2005-03-27,1722.8234351889769
65,2005-04-03,0.0
66,2005-04-10,0.0
67,2005-04-17,0.0
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,0.0
71,2005-05-15,0.0
72,2005-05-22,1600.3734732940823
73,2005-05-29,1488.2682732681878
74,2005-06-05,0.0
75,2005-06-12,0.0
76,2005-06-19,0.0
77,2005-06-26,756.3897134742372
78,2005-07-03,0.0
79,2005-07-10,0.0
80,2005-07-17,1064.399095643829
81,2005-07-24,0.0
82,2005-07-31,0.0
83,2005-08-07,0.0
84,2005-08-14,0.0
85,2005-08-21,0.0
86,2005-08-28,0.0
87,2005-09-04,1059.60576413697
88,2005-09-11,0.0
89,2005-09-18,893.3744370484608
90,2005-09-25,0.0
91,2005-10-02,0.0
92,2005-10-09,0.0
93,2005-10-16,0.0
94,2005-10-23,0.0
95,2005-10-30,1585.473289543449
96,2005-11-06,0.0
97,2005-11-13,858.9696604642452
98,2005-11-20,0.0
99,2005-11-27,0.0
100,2005-12-04,0.0
101,2005-12-11,561.095250290797
102,2005-12-18,1237.398710081596
103,2005-12-25,1560.9610757589455
104,2006-01-01,735.0506976332404
105,2006-01-08,617.8945702872638
106,2006-01-15,0.0
107,2006-01-22,1582.659263973101
108,2006-01-29,624.8005558746123
109,2006-02-05,561.1223713287893
110,2006-02-12,502.84494685738366
111,2006-02-19,0.0
112,2006-02-26,0.0
113,2006-03-05,0.0
114,2006-03-12,1699.9773148871482
115,2006-03-19,557.6898919092406
116,2006-03-26,0.0
117,2006-04-02,0.0
118,2006-04-09,0.0
119,2006-04-16,744.1937847704017
120,2006-04-23,0.0
121,2006-04-30,1402.3955544619282
122,2006-05-07,0.0
123,2006-05-14,0.0
124,2006-05-21,0.0
125,2006-05-28,0.0
126,2006-06-04,0.0
127,2006-06-11,0.0
128,2006-06-18,0.0
129,2006-06-25,1529.2586410933784
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,0.0
133,2006-07-23,1433.190454643037
134,2006-07-30,653.8365865383723
135,2006-08-06,0.0
136,2006-08-13,539.4454629828771
137,2006-08-20,544.7220865613708
138,2006-08-27,0.0
139,2006-09-03,1499.1067603130493
140,2006-09-10,465.58503965203624
141,2006-09-17,1099.6551613576346
142,2006-09-24,0.0
143,2006-10-01,444.8617014249808
144,2006-10-08,757.5653008933267
145,2006-10-15,480.1093820967696
146,2006-10-22,0.0
147,2006-10-29,0.0
148,2006-11-05,1328.805424635834
149,2006-11-12,1222.938536127145
150,2006-11-19,467.4880213697189
151,2006-11-26,0.0
152,2006-12-03,754.2792782851495
153,2006-12-10,0.0
154,2006-12-17,641.609234872944
155,2006-12-24,0.0
156,2006-12-31,695.4216432367739
157,2007-01-07,1046.5493468280242
158,2007-01-14,824.7286402475291
159,2007-01-21,0.0
160,2007-01-28,708.720117175752
161,2007-02-04,0.0
162,2007-02-11,0.0
163,2007-02-18,660.5300740755176
164,2007-02-25,755.3004842192419
165,2007-03-04,0.0
166,2007-03-11,773.3598389741175
167,2007-03-18,903.457550856761
168,2007-03-25,870.2080073471781
169,2007-04-01,0.0
170,2007-04-08,0.0
171,2007-04-15,993.5402719748716
172,2007-04-22,0.0
173,2007-04-29,0.0
174,2007-05-06,856.9414176391051
175,2007-05-13,0.0
176,2007-05-20,505.8010976952516
177,2007-05-27,0.0
178,2007-06-03,972.4356203705521
179,2007-06-10,410.7844879180973
180,2007-06-17,0.0
181,2007-06-24,0.0
182,2007-07-01,714.7261665213509
183,2007-07-08,0.0
184,2007-07-15,900.2389370175375
185,2007-07-22,0.0
186,2007-07-29,0.0
187,2007-08-05,728.6078460213286
188,2007-08-12,323.22552088626577
189,2007-08-19,0.0
190,2007-08-26,458.942174915473
191,2007-09-02,0.0
192,2007-09-09,438.31447820503513
193,2007-09-16,381.652343365594
194,2007-09-23,0.0
195,2007-09-30,269.79871579418267
196,2007-10-07,0.0
197,2007-10-14,439.15672773833643
198,2007-10-21,0.0
199,2007-10-28,644.7855791179423
200,2007-11-04,1576.0753185255699
201,2007-11-11,0.0
202,2007-11-18,382.5708074245885
203,2007-11-25,236.1645605352479
204,2007-12-02,264.68994969117773
205,2007-12-09,1033.4039659442738
206,2007-12-16,0.0
207,2007-12-23,0.0
208,2007-12-30,0.0
209,2008-01-06,0.0
210,2008-01-13,0.0
211,2008-01-20,0.0
212,2008-01-27,674.2813569551965
213,2008-02-03,0.0
214,2008-02-10,236.34300008465797
215,2008-02-17,516.7847583913438
216,2008-02-24,339.9324695475512
217,2008-03-02,873.2334061390326
218,2008-03-09,400.42333448325076
219,2008-03-16,983.2881819084495
220,2008-03-23,0.0
221,2008-03-30,551.2349080167673
222,2008-04-06,0.0
223,2008-04-13,505.736158171002
224,2008-04-20,1375.9235255044227
225,2008-04-27,0.0
226,2008-05-04,0.0
227,2008-05-11,293.1100301708523
228,2008-05-18,801.492337637775
229,2008-05-25,0.0
230,2008-06-01,605.4237633727626
231,2008-06-08,764.8016279021441
232,2008-06-15,0.0
233,2008-06-22,0.0
234,2008-06-29,435.0036711251182
235,2008-07-06,330.8241563842091
236,2008-07-13,606.8769024354946
237,2008-07-20,0.0
238,2008-07-27,879.1385751434221
239,2008-08-03,901.2148549162555
240,2008-08-10,0.0
241,2008-08-17,0.0
242,2008-08-24,0.0
243,2008-08-31,250.9795103890434
244,2008-09-07,1101.916820000632
245,2008-09-14,866.6197420145747
246,2008-09-21,511.10588733431763
247,2008-09-28,541.6401671862274
248,2008-10-05,0.0
249,2008-10-12,1277.0174428086061
250,2008-10-19,950.9262003205804
251,2008-10-26,915.0115755033715
252,2008-11-02,738.1388560214372
253,2008-11-09,822.9806894851139
254,2008-11-16,381.12914310787073
255,2008-11-23,0.0
256,2008-11-30,542.9681929253086
257,2008-12-07,882.1208525585381
258,2008-12-14,325.08402272527974
259,2008-12-21,730.6002933181685
260,2008-12-28,322.8953763511833
261,2009-01-04,404.0914749706321
262,2009-01-11,564.9618744724276
263,2009-01-18,265.51749816731444
264,2009-01-25,714.2463604176596
265,2009-02-01,0.0
266,2009-02-08,748.8216805331804
267,2009-02-15,582.9669573049301
268,2009-02-22,851.1211002279719
269,2009-03-01,428.7593196007242
270,2009-03-08,564.3676472820048
271,2009-03-15,447.5377873646774
272,2009-03-22,745.0680505046558
273,2009-03-29,195.86532790676426
274,2009-04-05,390.88243346346826
275,2009-04-12,830.7023867759723
276,2009-04-19,0.0
277,2009-04-26,666.4027065365194
278,2009-05-03,496.2216824725224
279,2009-05-10,554.4207179236699
280,2009-05-17,661.6389395947374
281,2009-05-24,1006.7283910328891
282,2009-05-31,675.0639067134115
283,2009-06-07,783.0167515480871
284,2009-06-14,392.23800719286953
285,2009-06-21,363.85156985974254
286,2009-06-28,916.8677868141427
287,2009-07-05,310.27028641776184
288,2009-07-12,0.0
289,2009-07-19,815.2469385025273
290,2009-07-26,0.0
291,2009-08-02,0.0
292,2009-08-09,0.0
293,2009-08-16,361.18914047342344
294,2009-08-23,477.35322801475
295,2009-08-30,985.5499080504082
296,2009-09-06,525.32153908083
297,2009-09-13,756.968835353152
298,2009-09-20,913.7335303650277
299,2009-09-27,1333.031500110987
300,2009-10-04,590.3480260267864
301,2009-10-11,1124.8091805545985
302,2009-10-18,898.5987424369981
303,2009-10-25,480.38543203863037
304,2009-11-01,670.4291447980622
305,2009-11-08,576.6358378929273
306,2009-11-15,806.4642256817378
307,2009-11-22,785.8408351926942
308,2009-11-29,545.1237953644488
309,2009-12-06,1116.193905580955
310,2009-12-13,384.0886190027199
311,2009-12-20,407.21045186195886
312,2009-12-27,558.0739202966668
313,2010-01-03,798.0741321057193
314,2010-01-10,644.6407327025444
315,2010-01-17,0.0
316,2010-01-24,330.66407984767005
317,2010-01-31,708.6949268650698
318,2010-02-07,863.2252502349104
319,2010-02-14,441.1213406153507
320,2010-02-21,722.3011410797102
321,2010-02-28,526.9617586105323
322,2010-03-07,682.4714991127582
323,2010-03-14,653.0043015718662
324,2010-03-21,669.9592773523088
325,2010-03-28,0.0
326,2010-04-04,515.2916273298882
327,2010-04-11,434.786337595067
328,2010-04-18,847.8779722298492
329,2010-04-25,620.1728614038099
330,2010-05-02,444.829276343467
331,2010-05-09,1297.051057292669
332,2010-05-16,751.4318235776849
333,2010-05-23,628.7977254666508
334,2010-05-30,693.3602815818075
335,2010-06-06,482.0930402526926
336,2010-06-13,0.0
337,2010-06-20,1007.141371686605
338,2010-06-27,763.1106151468941
339,2010-07-04,951.0115666376975
340,2010-07-11,624.541423188525
341,2010-07-18,342.81420168187617
342,2010-07-25,359.30178011298426
343,2010-08-01,636.2486031663169
344,2010-08-08,346.0769639290532
345,2010-08-15,932.2867908634793
346,2010-08-22,747.6675536157005
347,2010-08-29,198.97485969072395
348,2010-09-05,508.954151218713
349,2010-09-12,839.9071993703832
350,2010-09-19,1033.1363919837293
351,2010-09-26,646.8425602705945
352,2010-10-03,0.0
353,2010-10-10,897.5764174679687
354,2010-10-17,833.6852226885151
355,2010-10-24,943.1738182822332
356,2010-10-31,610.4028057205909
357,2010-11-07,1034.7545376520632
358,2010-11-14,1003.7141460478201
359,2010-11-21,983.1819105171121
360,2010-11-28,695.084259893147
361,2010-12-05,834.6730507685703
362,2010-12-12,478.4343174702291
363,2010-12-19,706.5431267399689
364,2010-12-26,599.0147066584486
365,2011-01-02,660.275049643287
366,2011-01-09,589.4701506555286
367,2011-01-16,997.2803937373055
368,2011-01-23,714.8351694830724
369,2011-01-30,235.5316870275727
370,2011-02-06,1652.4765020171849
371,2011-02-13,850.1644138486309
372,2011-02-20,680.8085236263734
373,2011-02-27,559.9641339192824
374,2011-03-06,800.5520798715307
375,2011-03-13,850.0232050098489
376,2011-03-20,787.7292954508863
377,2011-03-27,601.2817066129837
378,2011-04-03,1022.5935299582293
379,2011-04-10,758.6743727252299
380,2011-04-17,640.8828431799969
381,2011-04-24,673.6492015449958
382,2011-05-01,330.0158067658581
383,2011-05-08,571.0201387589437
384,2011-05-15,714.4254772785631
385,2011-05-22,496.88731685628574
386,2011-05-29,715.0847029081576
387,2011-06-05,1085.9583356618448
388,2011-06-12,785.3541164335243
389,2011-06-19,487.1242087268537
390,2011-06-26,0.0
391,2011-07-03,681.5522323443744
392,2011-07-10,1144.194464091145
393,2011-07-17,582.5224497264791
394,2011-07-24,671.795471359148
395,2011-07-31,367.00573775678015
396,2011-08-07,421.70177382050844
397,2011-08-14,481.3848875493359
398,2011-08-21,1118.2534905391797
399,2011-08-28,746.3117343023345
400,2011-09-04,985.5818039944638
401,2011-09-11,681.9539910076312
402,2011-09-18,630.4414753325676
403,2011-09-25,707.1344260252932
404,2011-10-02,599.7791089721004
405,2011-10-09,680.4505428439842
406,2011-10-16,675.8440907760652
407,2011-10-23,820.8559395996208
408,2011-10-30,747.6752594068545
409,2011-11-06,547.5313090574442
410,2011-11-13,952.1307984369582
411,2011-11-20,879.8670267452325
412,2011-11-27,887.2561793326361
413,2011-12-04,783.1771720579571
414,2011-12-11,165.6032674074495
415,2011-12-18,824.770760084277
416,2011-12-25,1010.8662293857602
417,2012-01-01,770.5300781306468
418,2012-01-08,589.5150656705431
419,2012-01-15,892.0643140493304
420,2012-01-22,614.8453627163337
421,2012-01-29,630.2697042342029
422,2012-02-05,1119.2682313788146
423,2012-02-12,1120.81950077027
424,2012-02-19,904.1278059542786
425,2012-02-26,645.9448910768199
426,2012-03-04,523.861462722268
427,2012-03-11,849.3095452123157
428,2012-03-18,766.9793759401159
429,2012-03-25,624.4835015145796
430,2012-04-01,644.4061374627548
431,2012-04-08,688.7429055355157
432,2012-04-15,891.2730705437426
433,2012-04-22,1130.303089421134
434,2012-04-29,824.9899118039044
435,2012-05-06,650.0086181544153
436,2012-05-13,938.6746412113057
437,2012-05-20,217.23931601771432
438,2012-05-27,546.5434917181676
439,2012-06-03,673.1754724144397
440,2012-06-10,801.664690404835
441,2012-06-17,428.0007555759308
442,2012-06-24,782.5214151188534
443,2012-07-01,597.0510086970016
444,2012-07-08,659.2520572394861
445,2012-07-15,601.7609053080844
446,2012-07-22,542.5888434075733
447,2012-07-29,562.0693733733904
448,2012-08-05,1017.5226875799708
449,2012-08-12,772.2687474403897
450,2012-08-19,929.9018697118596
451,2012-08-26,489.55746360382545
452,2012-09-02,868.2475904352658
453,2012-09-09,809.3036962396383
454,2012-09-16,1137.2982687388862
455,2012-09-23,714.6266070128644
456,2012-09-30,690.6994458443361
457,2012-10-07,698.7238195480761
458,2012-10-14,1198.5550987072593
459,2012-10-21,988.3657224199875
460,2012-10-28,1149.2221322314886
461,2012-11-04,922.3047097402423
462,2012-11-11,875.3063837482279
463,2012-11-18,1016.8798787946404
464,2012-11-25,784.6087006497355
465,2012-12-02,1082.9304913185485
466,2012-12-09,1456.4159144512964
467,2012-12-16,1013.0965784031719
468,2012-12-23,1030.0993950471402
469,2012-12-30,1474.3269727956479
470,2013-01-06,1091.6184656886433
471,2013-01-13,984.5592788115065
472,2013-01-20,1139.234630156593
473,2013-01-27,1025.9117839112123
474,2013-02-03,1119.1777758381024
475,2013-02-10,1040.0230885001984
476,2013-02-17,1331.855593603794
477,2013-02-24,1149.2028110119722
478,2013-03-03,1013.2662687114004
479,2013-03-10,935.0176972621023
480,2013-03-17,1122.0035025297398
481,2013-03-24,950.8400286608462
482,2013-03-31,758.120911786881
483,2013-04-07,842.0857915279267
484,2013-04-14,719.1627822720553
485,2013-04-21,1030.4481161019523
486,2013-04-28,906.8882199364485
487,2013-05-05,746.3220105996746
488,2013-05-12,1129.741406634929
489,2013-05-19,834.2262052096211
490,2013-05-26,804.6011456235577
491,2013-06-02,807.6356220152635
492,2013-06-09,1417.5653586803649
493,2013-06-16,742.146553072397
494,2013-06-23,653.2892540415827
495,2013-06-30,940.0515802640336
496,2013-07-07,821.323041771658
497,2013-07-14,921.4022284094401
498,2013-07-21,646.7797786386458
499,2013-07-28,1021.0653675039961
500,2013-08-04,740.8439980215112
501,2013-08-11,704.041795190694
502,2013-08-18,874.0747480335806
503,2013-08-25,1004.8307254631419
504,2013-09-01,794.4634279458487
505,2013-09-08,772.109791599765
506,2013-09-15,1076.0468980064713
507,2013-09-22,892.0129206754904
508,2013-09-29,849.4202249293854
509,2013-10-06,792.3203409498703
510,2013-10-13,858.63245370534
511,2013-10-20,761.8117533515823
512,2013-10-27,935.0147097824778
513,2013-11-03,1299.401098618648
514,2013-11-10,1241.6373524650253
515,2013-11-17,1003.3512363661123
516,2013-11-24,1304.8469307194382
517,2013-12-01,975.0362165048472
518,2013-12-08,871.6608393778852
519,2013-12-15,1197.0192570631693
520,2013-12-22,1562.741916370878
521,2013-12-29,1301.9985202086962
522,2014-01-05,1108.2605673557914
523,2014-01-12,1045.4340063095751
524,2014-01-19,920.630822194761
525,2014-01-26,1040.5356289863919
526,2014-02-02,1221.509277330492
527,2014-02-09,558.8593491848661
528,2014-02-16,930.2462379087342
529,2014-02-23,881.3162565965091
530,2014-03-02,860.9679946585145
531,2014-03-09,828.2987887354946
532,2014-03-16,906.2997470329568
533,2014-03-23,1003.3640444755795
534,2014-03-30,968.9352770822213
535,2014-04-06,877.4414214816903
536,2014-04-13,1319.545322050966
537,2014-04-20,1149.9884327518828
538,2014-04-27,992.3174382405175
