,date,sinus
0,2004-01-04,0.0
1,2004-01-11,0.0
2,2004-01-18,3775.4355517494323
3,2004-01-25,0.0
4,2004-02-01,5075.159174435697
5,2004-02-08,0.0
6,2004-02-15,0.0
7,2004-02-22,0.0
8,2004-02-29,0.0
9,2004-03-07,0.0
10,2004-03-14,0.0
11,2004-03-21,0.0
12,2004-03-28,2805.0968934605603
13,2004-04-04,0.0
14,2004-04-11,0.0
15,2004-04-18,0.0
16,2004-04-25,0.0
17,2004-05-02,0.0
18,2004-05-09,0.0
19,2004-05-16,0.0
20,2004-05-23,0.0
21,2004-05-30,0.0
22,2004-06-06,0.0
23,2004-06-13,0.0
24,2004-06-20,0.0
25,2004-06-27,0.0
26,2004-07-04,0.0
27,2004-07-11,0.0
28,2004-07-18,0.0
29,2004-07-25,5445.695527452395
30,2004-08-01,0.0
31,2004-08-08,0.0
32,2004-08-15,0.0
33,2004-08-22,0.0
34,2004-08-29,3302.837505880285
35,2004-09-05,0.0
36,2004-09-12,0.0
37,2004-09-19,0.0
38,2004-09-26,3172.161968413896
39,2004-10-03,0.0
40,2004-10-10,0.0
41,2004-10-17,0.0
42,2004-10-24,0.0
43,2004-10-31,0.0
44,2004-11-07,3426.7163278503485
45,2004-11-14,3470.1644293130357
46,2004-11-21,0.0
47,2004-11-28,3358.43236763092
48,2004-12-05,0.0
49,2004-12-12,0.0
50,2004-12-19,0.0
51,2004-12-26,0.0
52,2005-01-02,3730.8271914626034
53,2005-01-09,0.0
54,2005-01-16,0.0
55,2005-01-23,0.0
56,2005-01-30,0.0
57,2005-02-06,0.0
58,2005-02-13,2641.5696736208306
59,2005-02-20,0.0
60,2005-02-27,0.0
61,2005-03-06,1787.1010570498743
62,2005-03-13,0.0
63,2005-03-20,2229.931177564958
64,2005-03-27,2270.2817797366038
65,2005-04-03,0.0
66,2005-04-10,0.0
67,2005-04-17,0.0
68,2005-04-24,0.0
69,2005-05-01,0.0
70,2005-05-08,3466.899093237025
71,2005-05-15,0.0
72,2005-05-22,0.0
73,2005-05-29,2699.245046259509
74,2005-06-05,2790.1168726816773
75,2005-06-12,4089.4888250538465
76,2005-06-19,0.0
77,2005-06-26,0.0
78,2005-07-03,0.0
79,2005-07-10,0.0
80,2005-07-17,0.0
81,2005-07-24,0.0
82,2005-07-31,1836.844223889767
83,2005-08-07,0.0
84,2005-08-14,5567.979802088385
85,2005-08-21,0.0
86,2005-08-28,0.0
87,2005-09-04,5447.7351476044705
88,2005-09-11,0.0
89,2005-09-18,0.0
90,2005-09-25,0.0
91,2005-10-02,0.0
92,2005-10-09,0.0
93,2005-10-16,3891.0966689438474
94,2005-10-23,1518.9836386220038
95,2005-10-30,0.0
96,2005-11-06,3603.7702160557437
97,2005-11-13,2828.3960152386426
98,2005-11-20,0.0
99,2005-11-27,1574.587543262077
100,2005-12-04,1648.1191626173893
101,2005-12-11,0.0
102,2005-12-18,0.0
103,2005-12-25,0.0
104,2006-01-01,0.0
105,2006-01-08,3461.2899402541875
106,2006-01-15,1292.1787410787074
107,2006-01-22,0.0
108,2006-01-29,2872.8640833873196
109,2006-02-05,0.0
110,2006-02-12,0.0
111,2006-02-19,2058.279923248929
112,2006-02-26,1862.52338832259
113,2006-03-05,1582.733400306292
114,2006-03-12,0.0
115,2006-03-19,0.0
116,2006-03-26,1382.1398969387944
117,2006-04-02,0.0
118,2006-04-09,3917.186006002547
119,2006-04-16,0.0
120,2006-04-23,2608.461135028107
121,2006-04-30,0.0
122,2006-05-07,0.0
123,2006-05-14,0.0
124,2006-05-21,0.0
125,2006-05-28,0.0
126,2006-06-04,1345.6043508920268
127,2006-06-11,0.0
128,2006-06-18,0.0
129,2006-06-25,0.0
130,2006-07-02,0.0
131,2006-07-09,0.0
132,2006-07-16,1940.2670198893768
133,2006-07-23,2145.4287200237754
134,2006-07-30,1819.8185127490738
135,2006-08-06,0.0
136,2006-08-13,1565.960898016982
137,2006-08-20,1847.3595650394013
138,2006-08-27,0.0
139,2006-09-03,3797.7723999790223
140,2006-09-10,0.0
141,2006-09-17,0.0
142,2006-09-24,2559.8359958890064
143,2006-10-01,2167.8536203369363
144,2006-10-08,2172.070750414638
145,2006-10-15,1249.643636835939
146,2006-10-22,1122.931205314132
147,2006-10-29,0.0
148,2006-11-05,0.0
149,2006-11-12,0.0
150,2006-11-19,0.0
151,2006-11-26,0.0
152,2006-12-03,3489.3957882403374
153,2006-12-10,0.0
154,2006-12-17,0.0
155,2006-12-24,4903.2116804850375
156,2006-12-31,3893.6709670250602
157,2007-01-07,1659.8765864725747
158,2007-01-14,1774.8239799859864
159,2007-01-21,0.0
160,2007-01-28,1027.3190660580426
161,2007-02-04,2924.856792869265
162,2007-02-11,2092.611702791804
163,2007-02-18,2728.706867119753
164,2007-02-25,2184.442610500562
165,2007-03-04,1593.3832789231974
166,2007-03-11,863.1595394366575
167,2007-03-18,3198.9420154145564
168,2007-03-25,1869.8173039108888
169,2007-04-01,0.0
170,2007-04-08,1044.867294715326
171,2007-04-15,1822.538065111098
172,2007-04-22,0.0
173,2007-04-29,899.132402265138
174,2007-05-06,0.0
175,2007-05-13,1295.447090936678
176,2007-05-20,0.0
177,2007-05-27,1368.4156077578136
178,2007-06-03,1930.7921128342782
179,2007-06-10,1987.8642277918702
180,2007-06-17,0.0
181,2007-06-24,1035.5031151715725
182,2007-07-01,1701.9743159392779
183,2007-07-08,0.0
184,2007-07-15,0.0
185,2007-07-22,1701.6310842767177
186,2007-07-29,2668.5013672363393
187,2007-08-05,1697.8202173382297
188,2007-08-12,1261.2987602403146
189,2007-08-19,0.0
190,2007-08-26,1660.2095343947342
191,2007-09-02,1498.3710317241816
192,2007-09-09,789.7684271896953
193,2007-09-16,1372.9767380349565
194,2007-09-23,967.0714543831009
195,2007-09-30,0.0
196,2007-10-07,1460.9363119458856
197,2007-10-14,1550.9235550984147
198,2007-10-21,1054.5162962057632
199,2007-10-28,0.0
200,2007-11-04,1149.9961239488366
201,2007-11-11,721.4471108926809
202,2007-11-18,1653.5116861449224
203,2007-11-25,638.9894077122674
204,2007-12-02,674.0312511958214
205,2007-12-09,2088.881650095216
206,2007-12-16,4277.390110662864
207,2007-12-23,1168.0032512550986
208,2007-12-30,1544.9584916427182
209,2008-01-06,4476.335069486228
210,2008-01-13,1295.431810407934
211,2008-01-20,948.3473235511944
212,2008-01-27,1137.876818747097
213,2008-02-03,1068.921949843557
214,2008-02-10,2744.459123528943
215,2008-02-17,721.75993438655
216,2008-02-24,2648.7157253106025
217,2008-03-02,1190.8117850447295
218,2008-03-09,1419.8256500561708
219,2008-03-16,0.0
220,2008-03-23,668.8509214149653
221,2008-03-30,1531.7172637737815
222,2008-04-06,1374.9749461097774
223,2008-04-13,1192.2325367203314
224,2008-04-20,1038.3980085750359
225,2008-04-27,1144.5692384872757
226,2008-05-04,0.0
227,2008-05-11,0.0
228,2008-05-18,0.0
229,2008-05-25,1902.0610976614948
230,2008-06-01,0.0
231,2008-06-08,1038.5168486869984
232,2008-06-15,1693.8982785009389
233,2008-06-22,1911.9574254324032
234,2008-06-29,1847.1459481493469
235,2008-07-06,1434.3629434583727
236,2008-07-13,1268.7882863858295
237,2008-07-20,1536.9951437541397
238,2008-07-27,0.0
239,2008-08-03,0.0
240,2008-08-10,1945.2683068976155
241,2008-08-17,898.0680621777941
242,2008-08-24,0.0
243,2008-08-31,943.0140758254618
244,2008-09-07,1698.727918294081
245,2008-09-14,836.6630476745435
246,2008-09-21,0.0
247,2008-09-28,0.0
248,2008-10-05,0.0
249,2008-10-12,3205.8687993750827
250,2008-10-19,706.55521167871
251,2008-10-26,1009.7283124330725
252,2008-11-02,641.5001295098812
253,2008-11-09,1184.0879875277346
254,2008-11-16,848.738937835391
255,2008-11-23,900.1649681493518
256,2008-11-30,0.0
257,2008-12-07,0.0
258,2008-12-14,0.0
259,2008-12-21,1720.359343641859
260,2008-12-28,3588.32132348792
261,2009-01-04,2309.6159196050176
262,2009-01-11,0.0
263,2009-01-18,1694.8724521867998
264,2009-01-25,1197.5704009670771
265,2009-02-01,1603.004040550162
266,2009-02-08,1149.0287086658482
267,2009-02-15,1645.1248579319413
268,2009-02-22,960.749197950459
269,2009-03-01,2125.8590547563776
270,2009-03-08,1089.6284277739878
271,2009-03-15,654.2859358855809
272,2009-03-22,1159.0392077390175
273,2009-03-29,1219.860183075147
274,2009-04-05,1212.828889080702
275,2009-04-12,952.8332730638509
276,2009-04-19,1646.481099297109
277,2009-04-26,0.0
278,2009-05-03,1162.1906885322687
279,2009-05-10,0.0
280,2009-05-17,2174.819102408618
281,2009-05-24,0.0
282,2009-05-31,1247.956387013928
283,2009-06-07,658.3096815409224
284,2009-06-14,0.0
285,2009-06-21,0.0
286,2009-06-28,1713.4663245091256
287,2009-07-05,0.0
288,2009-07-12,1161.4648293483128
289,2009-07-19,612.0146085176278
290,2009-07-26,0.0
291,2009-08-02,942.8520189461523
292,2009-08-09,0.0
293,2009-08-16,952.1967018879843
294,2009-08-23,0.0
295,2009-08-30,0.0
296,2009-09-06,1479.0882885988763
297,2009-09-13,0.0
298,2009-09-20,949.6146920999705
299,2009-09-27,2020.8560160166999
300,2009-10-04,0.0
301,2009-10-11,3544.574941038862
302,2009-10-18,634.441637513771
303,2009-10-25,1381.7312898755206
304,2009-11-01,634.6104479501593
305,2009-11-08,1412.5476497139214
306,2009-11-15,2004.9023681779427
307,2009-11-22,866.1911923263156
308,2009-11-29,2509.9257976447875
309,2009-12-06,1240.2065658478377
310,2009-12-13,905.9071708051624
311,2009-12-20,3204.3194227292097
312,2009-12-27,2242.9321974251684
313,2010-01-03,2294.675047855697
314,2010-01-10,913.2661893798039
315,2010-01-17,3424.0203350878137
316,2010-01-24,1633.5195555882917
317,2010-01-31,1504.5786929654016
318,2010-02-07,1527.8673858986483
319,2010-02-14,1586.344472586228
320,2010-02-21,1932.9626765016747
321,2010-02-28,0.0
322,2010-03-07,1769.31659856813
323,2010-03-14,583.7859151763372
324,2010-03-21,1785.379927689609
325,2010-03-28,0.0
326,2010-04-04,990.1719729031889
327,2010-04-11,557.6252291805437
328,2010-04-18,1219.4581971419752
329,2010-04-25,0.0
330,2010-05-02,1456.779715159115
331,2010-05-09,1129.3727026133438
332,2010-05-16,1252.2808046727098
333,2010-05-23,0.0
334,2010-05-30,1288.6294474560827
335,2010-06-06,1159.614457426384
336,2010-06-13,1025.9402807586266
337,2010-06-20,0.0
338,2010-06-27,1512.032063766191
339,2010-07-04,1639.2794844600298
340,2010-07-11,0.0
341,2010-07-18,912.6662353777426
342,2010-07-25,0.0
343,2010-08-01,962.412420161022
344,2010-08-08,803.3900358348311
345,2010-08-15,0.0
346,2010-08-22,1541.5537245009718
347,2010-08-29,3974.2179681043062
348,2010-09-05,1227.621292119094
349,2010-09-12,1137.8986220891384
350,2010-09-19,1122.387918922986
351,2010-09-26,0.0
352,2010-10-03,1249.6947368294998
353,2010-10-10,1001.0094781640224
354,2010-10-17,0.0
355,2010-10-24,675.3522144671873
356,2010-10-31,1806.9295641739877
357,2010-11-07,1229.1164171706282
358,2010-11-14,1649.95882196334
359,2010-11-21,1489.2846432154288
360,2010-11-28,2214.2748705276576
361,2010-12-05,2073.0982724548408
362,2010-12-12,1576.9830897675436
363,2010-12-19,1193.913735733641
364,2010-12-26,1021.0197637155335
365,2011-01-02,1315.1115803699515
366,2011-01-09,1025.097329501281
367,2011-01-16,1873.5583215801462
368,2011-01-23,1477.0380648675325
369,2011-01-30,2045.9092624231982
370,2011-02-06,1639.891367059667
371,2011-02-13,1737.5591417574537
372,2011-02-20,991.3031837466498
373,2011-02-27,1548.529237678679
374,2011-03-06,1589.572141652773
375,2011-03-13,1471.236046468779
376,2011-03-20,1827.2058311566818
377,2011-03-27,1335.2274571336477
378,2011-04-03,1091.2409191300928
379,2011-04-10,1134.1391245905056
380,2011-04-17,1190.244477690791
381,2011-04-24,1122.044053560856
382,2011-05-01,830.8393183507188
383,2011-05-08,771.6873274948562
384,2011-05-15,1240.1614203992365
385,2011-05-22,896.3090876661032
386,2011-05-29,575.3124766485811
387,2011-06-05,1823.413746590159
388,2011-06-12,1697.2358330849445
389,2011-06-19,682.0769688776489
390,2011-06-26,631.2962307813488
391,2011-07-03,707.0101046729498
392,2011-07-10,882.1918759004486
393,2011-07-17,797.5452404266694
394,2011-07-24,1280.3281971130807
395,2011-07-31,1050.4315934890099
396,2011-08-07,371.5661228255577
397,2011-08-14,2360.700877165218
398,2011-08-21,808.1607106399977
399,2011-08-28,2213.5372164881437
400,2011-09-04,1596.9890952938365
401,2011-09-11,1205.7473099367053
402,2011-09-18,540.6405324398864
403,2011-09-25,1289.0333026072647
404,2011-10-02,1710.1359616934958
405,2011-10-09,1158.1978830770831
406,2011-10-16,1109.4368876956505
407,2011-10-23,1233.6215571882926
408,2011-10-30,1392.578384906284
409,2011-11-06,880.3606439911216
410,2011-11-13,533.3848204612513
411,2011-11-20,788.1977476619827
412,2011-11-27,668.3514403785588
413,2011-12-04,2279.3673131703595
414,2011-12-11,1685.033761455002
415,2011-12-18,1174.6986217281262
416,2011-12-25,1767.8485804332338
417,2012-01-01,1647.299192184749
418,2012-01-08,1879.4655102913177
419,2012-01-15,1577.4298540105626
420,2012-01-22,1538.503307009138
421,2012-01-29,1143.6582683841045
422,2012-02-05,1956.2981395798624
423,2012-02-12,1759.5003742094123
424,2012-02-19,2275.2043493304154
425,2012-02-26,1542.0204537346729
426,2012-03-04,1392.547463337969
427,2012-03-11,1392.254289650408
428,2012-03-18,1241.8683161380698
429,2012-03-25,1686.5788140995644
430,2012-04-01,690.5183023976521
431,2012-04-08,1489.4434174943283
432,2012-04-15,1152.5159710102027
433,2012-04-22,1874.1181388696934
434,2012-04-29,816.9982730291778
435,2012-05-06,349.9785819590776
436,2012-05-13,1697.1164282321704
437,2012-05-20,875.9036236535172
438,2012-05-27,1621.8885380037862
439,2012-06-03,1064.7049193896737
440,2012-06-10,593.2350393629802
441,2012-06-17,1241.7710323457525
442,2012-06-24,0.0
443,2012-07-01,842.1288728606294
444,2012-07-08,326.8844926746454
445,2012-07-15,1022.0634463943817
446,2012-07-22,664.8801240819109
447,2012-07-29,466.13550610637276
448,2012-08-05,1333.1879623761765
449,2012-08-12,678.304031031035
450,2012-08-19,1724.0947735817017
451,2012-08-26,767.4673480273774
452,2012-09-02,1105.9336534324402
453,2012-09-09,1005.4479361866927
454,2012-09-16,2534.373361552176
455,2012-09-23,1197.6878415405708
456,2012-09-30,1078.768986980762
457,2012-10-07,1004.5131610675384
458,2012-10-14,1153.7201215553844
459,2012-10-21,415.2425312986994
460,2012-10-28,702.9203590736532
461,2012-11-04,1756.4076306888985
462,2012-11-11,1283.4881228600289
463,2012-11-18,1072.6106639861466
464,2012-11-25,1349.9155910704187
465,2012-12-02,1960.8944848505025
466,2012-12-09,1200.1426117456435
467,2012-12-16,1099.738019517101
468,2012-12-23,1647.6208026807567
469,2012-12-30,1957.408940441609
470,2013-01-06,1224.4761066065244
471,2013-01-13,1598.5955538857252
472,2013-01-20,1554.7810725960242
473,2013-01-27,1565.9498212776155
474,2013-02-03,1729.7494102527342
475,2013-02-10,794.751995366834
476,2013-02-17,1520.3248740008698
477,2013-02-24,1753.3844431446596
478,2013-03-03,965.5797992365963
479,2013-03-10,1430.5655824371308
480,2013-03-17,1139.235538398114
481,2013-03-24,2055.2721275250133
482,2013-03-31,1862.1559901323506
483,2013-04-07,1586.0862688031434
484,2013-04-14,1339.2805237229072
485,2013-04-21,498.0133947910521
486,2013-04-28,964.0145459278301
487,2013-05-05,891.0317559785436
488,2013-05-12,845.0424867962735
489,2013-05-19,791.3746052418757
490,2013-05-26,1058.7084838783512
491,2013-06-02,1157.579180141087
492,2013-06-09,1708.952642071607
493,2013-06-16,1140.8473460041864
494,2013-06-23,1017.103073543567
495,2013-06-30,1431.629205250643
496,2013-07-07,1187.9235169946544
497,2013-07-14,627.757293779688
498,2013-07-21,0.0
499,2013-07-28,964.3477854117245
500,2013-08-04,1937.7913523521095
501,2013-08-11,717.531106379495
502,2013-08-18,1210.0630115666622
503,2013-08-25,968.6838877216953
504,2013-09-01,1145.6433768289871
505,2013-09-08,1249.256983464472
506,2013-09-15,1193.8292457449259
507,2013-09-22,1157.5393660274215
508,2013-09-29,900.0967362010227
509,2013-10-06,1206.4174986133326
510,2013-10-13,672.8626374959191
511,2013-10-20,1391.8934210208602
512,2013-10-27,1344.585323242521
513,2013-11-03,1692.3191460386383
514,2013-11-10,1389.9154919494358
515,2013-11-17,1532.3982484402584
516,2013-11-24,857.3960362436696
517,2013-12-01,1546.2593806913494
518,2013-12-08,2013.3926021747113
519,2013-12-15,1363.6087889008597
520,2013-12-22,1811.5124978556694
521,2013-12-29,1958.6417819027552
522,2014-01-05,1557.4983184175258
523,2014-01-12,1076.3127037826955
524,2014-01-19,1742.269230788185
525,2014-01-26,955.4739694892904
526,2014-02-02,1244.0183727534152
527,2014-02-09,1029.9661093457441
528,2014-02-16,1342.1406698106177
529,2014-02-23,1648.4999205138065
