,date,how long am i contagious with the flu
612,2015-09-27,0.0
613,2015-10-04,0.0
614,2015-10-11,0.0
615,2015-10-18,0.0
616,2015-10-25,0.0
617,2015-11-01,0.0
618,2015-11-08,0.0
619,2015-11-15,0.0
620,2015-11-22,0.0
621,2015-11-29,0.0
622,2015-12-06,0.0
623,2015-12-13,0.0
624,2015-12-20,1.9178876032292906
625,2015-12-27,0.0
626,2016-01-03,0.0
627,2016-01-10,0.0
628,2016-01-17,0.0
629,2016-01-24,1.30028670551791
630,2016-01-31,3.021953497981092
631,2016-02-07,0.0
632,2016-02-14,0.0
633,2016-02-21,2.062322472129767
634,2016-02-28,0.0
635,2016-03-06,0.0
636,2016-03-13,0.0
637,2016-03-20,0.0
638,2016-03-27,1.765632246616814
639,2016-04-03,0.0
640,2016-04-10,0.0
641,2016-04-17,0.0
642,2016-04-24,1.0304158047528271
643,2016-05-01,0.0
644,2016-05-08,0.0
645,2016-05-15,0.0
646,2016-05-22,0.0
647,2016-05-29,2.936158966227267
648,2016-06-05,0.0
649,2016-06-12,0.0
650,2016-06-19,0.0
651,2016-06-26,0.0
652,2016-07-03,0.0
653,2016-07-10,0.0
654,2016-07-17,2.1195181138932355
655,2016-07-24,0.0
656,2016-07-31,2.8027274507370783
657,2016-08-07,1.8194827851412805
658,2016-08-14,0.0
659,2016-08-21,1.1412855428787367
660,2016-08-28,0.0
661,2016-09-04,0.0
662,2016-09-11,1.3754567109988274
663,2016-09-18,0.0
664,2016-09-25,0.0
665,2016-10-02,0.0
666,2016-10-09,0.0
667,2016-10-16,0.0
668,2016-10-23,0.0
669,2016-10-30,0.0
670,2016-11-06,2.042183253096527
671,2016-11-13,0.0
672,2016-11-20,1.084663708321743
673,2016-11-27,0.0
674,2016-12-04,1.1830902722340424
675,2016-12-11,1.4143241901450476
676,2016-12-18,0.0
677,2016-12-25,2.2721063667479133
678,2017-01-01,2.381647675331574
679,2017-01-08,0.0
680,2017-01-15,6.480663074497417
681,2017-01-22,0.0
682,2017-01-29,1.5997866463357344
683,2017-02-05,2.0519991289824464
684,2017-02-12,0.0
685,2017-02-19,4.694959393441599
686,2017-02-26,0.0
687,2017-03-05,2.7164002116600097
688,2017-03-12,3.0547970064627132
689,2017-03-19,1.9368371615248094
690,2017-03-26,1.565992791250208
691,2017-04-02,0.0
692,2017-04-09,0.0
693,2017-04-16,0.0
694,2017-04-23,0.0
695,2017-04-30,0.0
696,2017-05-07,0.0
697,2017-05-14,0.0
698,2017-05-21,0.0
699,2017-05-28,0.0
700,2017-06-04,0.0
701,2017-06-11,0.0
702,2017-06-18,0.0
703,2017-06-25,0.0
704,2017-07-02,0.0
705,2017-07-09,0.0
706,2017-07-16,0.0
707,2017-07-23,0.0
708,2017-07-30,0.0
709,2017-08-06,0.0
710,2017-08-13,0.0
711,2017-08-20,0.0
712,2017-08-27,0.0
713,2017-09-03,0.0
714,2017-09-10,0.0
715,2017-09-17,0.0
716,2017-09-24,0.0
717,2017-10-01,2.463749986498152
718,2017-10-08,2.8210909757847134
719,2017-10-15,0.0
720,2017-10-22,0.0
721,2017-10-29,0.0
722,2017-11-05,0.0
723,2017-11-12,0.0
724,2017-11-19,2.0261995420947647
725,2017-11-26,1.529510550048867
726,2017-12-03,1.6491449689984166
727,2017-12-10,1.252038402261181
728,2017-12-17,0.0
729,2017-12-24,0.0
730,2017-12-31,3.1751566410743775
731,2018-01-07,2.028212778027493
732,2018-01-14,4.903181559618685
733,2018-01-21,4.5598690278241705
734,2018-01-28,6.401206952352079
735,2018-02-04,8.709436580538528
736,2018-02-11,5.616866157812204
737,2018-02-18,4.684975714246119
738,2018-02-25,1.4031892722683286
739,2018-03-04,0.0
740,2018-03-11,2.210729181239692
741,2018-03-18,0.0
742,2018-03-25,0.0
743,2018-04-01,0.0
744,2018-04-08,1.1983024641639886
745,2018-04-15,4.715472866053382
746,2018-04-22,0.0
747,2018-04-29,0.0
748,2018-05-06,1.3279478713571253
749,2018-05-13,2.0484844385082233
750,2018-05-20,0.0
751,2018-05-27,0.0
752,2018-06-03,1.2425289373946193
753,2018-06-10,2.922156224949248
754,2018-06-17,0.0
755,2018-06-24,1.3676084836145987
756,2018-07-01,0.0
757,2018-07-08,0.0
758,2018-07-15,1.1546552845089468
759,2018-07-22,0.0
760,2018-07-29,0.0
761,2018-08-05,0.0
762,2018-08-12,0.0
763,2018-08-19,0.0
764,2018-08-26,0.0
765,2018-09-02,0.0
766,2018-09-09,1.7194553912410118
767,2018-09-16,0.0
768,2018-09-23,0.0
769,2018-09-30,0.0
770,2018-10-07,0.0
771,2018-10-14,0.0
772,2018-10-21,0.0
773,2018-10-28,0.0
774,2018-11-04,0.0
775,2018-11-11,1.7017351041331632
776,2018-11-18,0.0
777,2018-11-25,0.0
778,2018-12-02,0.0
779,2018-12-09,0.0
780,2018-12-16,2.4129936193116444
781,2018-12-23,0.0
782,2018-12-30,0.0
783,2019-01-06,3.223817167208237
784,2019-01-13,3.446779326497498
785,2019-01-20,2.336335218016724
786,2019-01-27,1.7404378433082375
787,2019-02-03,2.1041401044868713
788,2019-02-10,2.33944612535917
789,2019-02-17,7.57785627804317
790,2019-02-24,0.0
791,2019-03-03,3.9546386931622357
792,2019-03-10,1.284965683116305
793,2019-03-17,1.274053126463927
794,2019-03-24,0.0
795,2019-03-31,0.9351729653123751
796,2019-04-07,0.0
797,2019-04-14,0.0
798,2019-04-21,3.9949422462380233
799,2019-04-28,0.0
800,2019-05-05,0.0
801,2019-05-12,0.0
802,2019-05-19,1.1899976569596857
803,2019-05-26,0.0
804,2019-06-02,0.0
805,2019-06-09,0.0
806,2019-06-16,0.0
807,2019-06-23,0.0
808,2019-06-30,3.0557936368426355
809,2019-07-07,0.0
810,2019-07-14,0.0
811,2019-07-21,0.0
812,2019-07-28,0.0
813,2019-08-04,3.3667515608274563
814,2019-08-11,0.0
815,2019-08-18,0.0
816,2019-08-25,0.0
817,2019-09-01,0.0
818,2019-09-08,2.2332857344713606
819,2019-09-15,0.0
820,2019-09-22,0.0
821,2019-09-29,0.0
822,2019-10-06,0.0
823,2019-10-13,1.074432527605085
824,2019-10-20,0.0
825,2019-10-27,1.5950380186734645
826,2019-11-03,0.0
827,2019-11-10,1.1918019254990542
828,2019-11-17,0.0
829,2019-11-24,2.0969135666929666
830,2019-12-01,0.0
831,2019-12-08,0.9505691483817114
832,2019-12-15,3.125191055404864
833,2019-12-22,8.687209250606578
834,2019-12-29,3.0620999315637336
835,2020-01-05,1.331843151849082
836,2020-01-12,2.4399567544715732
837,2020-01-19,3.212617245407645
838,2020-01-26,7.038660132950355
839,2020-02-02,2.950614717602825
840,2020-02-09,2.1265286129161836
841,2020-02-16,4.765490739623325
842,2020-02-23,4.2616699035884675
843,2020-03-01,2.6100823043259958
844,2020-03-08,3.623293395690396
845,2020-03-15,1.4619138719721954
846,2020-03-22,0.0
847,2020-03-29,0.0
848,2020-04-05,0.0
849,2020-04-12,0.0
850,2020-04-19,0.0
851,2020-04-26,0.0
852,2020-05-03,0.0
853,2020-05-10,0.0
854,2020-05-17,0.0
855,2020-05-24,0.0
856,2020-05-31,1.3142675683360336
857,2020-06-07,0.0
858,2020-06-14,0.0
859,2020-06-21,0.0
860,2020-06-28,0.0
861,2020-07-05,0.0
862,2020-07-12,1.1039171771247873
863,2020-07-19,0.0
864,2020-07-26,1.68249976629874
865,2020-08-02,0.0
866,2020-08-09,0.0
867,2020-08-16,0.0
868,2020-08-23,1.040147173959744
869,2020-08-30,0.0
870,2020-09-06,0.0
871,2020-09-13,0.0
872,2020-09-20,0.0
873,2020-09-27,1.3678784502541093
874,2020-10-04,0.0
875,2020-10-11,2.9246714641323504
876,2020-10-18,0.0
877,2020-10-25,0.0
878,2020-11-01,0.0
879,2020-11-08,0.0
880,2020-11-15,0.0
881,2020-11-22,0.0
882,2020-11-29,2.9201552874783228
883,2020-12-06,0.0
884,2020-12-13,0.0
885,2020-12-20,4.9853048384504985
886,2020-12-27,0.0
887,2021-01-03,0.0
888,2021-01-10,0.0
889,2021-01-17,0.0
890,2021-01-24,0.0
891,2021-01-31,1.006994744834241
892,2021-02-07,0.0
893,2021-02-14,0.0
894,2021-02-21,0.0
895,2021-02-28,1.8092261138078436
896,2021-03-07,0.0
897,2021-03-14,2.424145756284953
898,2021-03-21,0.0
899,2021-03-28,1.212157618177071
900,2021-04-04,0.0
901,2021-04-11,0.0
902,2021-04-18,0.0
903,2021-04-25,0.0
904,2021-05-02,0.0
905,2021-05-09,0.0
906,2021-05-16,0.0
907,2021-05-23,0.0
908,2021-05-30,0.0
909,2021-06-06,0.0
910,2021-06-13,0.0
911,2021-06-20,0.0
912,2021-06-27,0.0
913,2021-07-04,5.102699879006126
914,2021-07-11,0.0
915,2021-07-18,0.0
916,2021-07-25,0.0
917,2021-08-01,0.0
918,2021-08-08,1.1133955704697038
919,2021-08-15,0.0
920,2021-08-22,0.0
921,2021-08-29,0.0
922,2021-09-05,0.0
923,2021-09-12,0.0
924,2021-09-19,0.0
925,2021-09-26,0.9641274809880168
926,2021-10-03,0.0
927,2021-10-10,0.0
928,2021-10-17,0.9411208906393764
929,2021-10-24,0.0
930,2021-10-31,1.7301627107978248
931,2021-11-07,1.2117805458201718
932,2021-11-14,1.1535257928604674
933,2021-11-21,1.849336863757885
934,2021-11-28,3.930695158237145
935,2021-12-05,2.559790067367565
936,2021-12-12,0.0
937,2021-12-19,5.5608980648270565
938,2021-12-26,0.0
939,2022-01-02,0.0
940,2022-01-09,0.0
941,2022-01-16,1.3482787133058174
942,2022-01-23,0.0
943,2022-01-30,0.0
944,2022-02-06,1.8243446707242763
945,2022-02-13,0.0
946,2022-02-20,5.642260432410285
947,2022-02-27,0.0
948,2022-03-06,0.0
949,2022-03-13,1.449309139479366
950,2022-03-20,1.3507602605835276
951,2022-03-27,1.152690775083796
952,2022-04-03,1.1847238174178598
953,2022-04-10,0.0
954,2022-04-17,1.6809743306946223
955,2022-04-24,0.0
956,2022-05-01,1.6306444642696052
957,2022-05-08,1.7864437229514454
958,2022-05-15,0.0
959,2022-05-22,0.0
960,2022-05-29,0.0
961,2022-06-05,0.0
962,2022-06-12,0.0
963,2022-06-19,1.3392140451244219
964,2022-06-26,0.8952354149965605
965,2022-07-03,0.0
966,2022-07-10,0.0
967,2022-07-17,0.0
968,2022-07-24,2.002723681396594
969,2022-07-31,0.0
970,2022-08-07,2.4924179855734914
971,2022-08-14,1.7805312092028611
972,2022-08-21,0.0
973,2022-08-28,0.9942777578990359
974,2022-09-04,0.0
975,2022-09-11,1.010760702149507
976,2022-09-18,0.0
977,2022-09-25,1.2269785166504943
978,2022-10-02,0.0
979,2022-10-09,2.3949017986929775
