,date,incubation period for the flu
621,2015-11-29,0.0
622,2015-12-06,0.0
623,2015-12-13,0.0
624,2015-12-20,0.0
625,2015-12-27,0.0
626,2016-01-03,0.0
627,2016-01-10,0.0
628,2016-01-17,0.0
629,2016-01-24,0.0
630,2016-01-31,0.0
631,2016-02-07,0.0
632,2016-02-14,0.0
633,2016-02-21,0.0
634,2016-02-28,0.0
635,2016-03-06,0.0
636,2016-03-13,0.0
637,2016-03-20,0.0
638,2016-03-27,0.0
639,2016-04-03,55.537188974210125
640,2016-04-10,0.0
641,2016-04-17,0.0
642,2016-04-24,0.0
643,2016-05-01,0.0
644,2016-05-08,0.0
645,2016-05-15,0.0
646,2016-05-22,0.0
647,2016-05-29,12.438459690358398
648,2016-06-05,0.0
649,2016-06-12,14.144216964899451
650,2016-06-19,0.0
651,2016-06-26,48.68049215251526
652,2016-07-03,0.0
653,2016-07-10,0.0
654,2016-07-17,0.0
655,2016-07-24,0.0
656,2016-07-31,46.48118361733052
657,2016-08-07,0.0
658,2016-08-14,0.0
659,2016-08-21,0.0
660,2016-08-28,28.959071327803866
661,2016-09-04,0.0
662,2016-09-11,0.0
663,2016-09-18,0.0
664,2016-09-25,0.0
665,2016-10-02,16.076030858146943
666,2016-10-09,0.0
667,2016-10-16,0.0
668,2016-10-23,19.206699910169966
669,2016-10-30,0.0
670,2016-11-06,0.0
671,2016-11-13,0.0
672,2016-11-20,0.0
673,2016-11-27,0.0
674,2016-12-04,0.0
675,2016-12-11,0.0
676,2016-12-18,0.0
677,2016-12-25,0.0
678,2017-01-01,0.0
679,2017-01-08,13.399559461115503
680,2017-01-15,0.0
681,2017-01-22,0.0
682,2017-01-29,0.0
683,2017-02-05,0.0
684,2017-02-12,0.0
685,2017-02-19,22.601183454580976
686,2017-02-26,0.0
687,2017-03-05,0.0
688,2017-03-12,0.0
689,2017-03-19,0.0
690,2017-03-26,28.9662840486753
691,2017-04-02,0.0
692,2017-04-09,0.0
693,2017-04-16,11.31008783299179
694,2017-04-23,0.0
695,2017-04-30,0.0
696,2017-05-07,0.0
697,2017-05-14,0.0
698,2017-05-21,0.0
699,2017-05-28,0.0
700,2017-06-04,0.0
701,2017-06-11,0.0
702,2017-06-18,0.0
703,2017-06-25,0.0
704,2017-07-02,0.0
705,2017-07-09,0.0
706,2017-07-16,0.0
707,2017-07-23,0.0
708,2017-07-30,0.0
709,2017-08-06,0.0
710,2017-08-13,0.0
711,2017-08-20,11.279719602269582
712,2017-08-27,0.0
713,2017-09-03,0.0
714,2017-09-10,0.0
715,2017-09-17,0.0
716,2017-09-24,17.144728666624385
717,2017-10-01,0.0
718,2017-10-08,0.0
719,2017-10-15,0.0
720,2017-10-22,0.0
721,2017-10-29,0.0
722,2017-11-05,0.0
723,2017-11-12,0.0
724,2017-11-19,0.0
725,2017-11-26,11.351888109137324
726,2017-12-03,0.0
727,2017-12-10,10.735404071109985
728,2017-12-17,11.624503907637784
729,2017-12-24,27.956950657406633
730,2017-12-31,15.654858202596676
731,2018-01-07,0.0
732,2018-01-14,18.539050323102092
733,2018-01-21,36.19726830715827
734,2018-01-28,20.16321392652655
735,2018-02-04,43.97487937373234
736,2018-02-11,35.538215813146905
737,2018-02-18,29.686739938372266
738,2018-02-25,29.86767477281557
739,2018-03-04,0.0
740,2018-03-11,0.0
741,2018-03-18,0.0
742,2018-03-25,17.937463579479374
743,2018-04-01,0.0
744,2018-04-08,0.0
745,2018-04-15,17.823491806110102
746,2018-04-22,16.99421970838216
747,2018-04-29,0.0
748,2018-05-06,0.0
749,2018-05-13,63.392847380740314
750,2018-05-20,0.0
751,2018-05-27,0.0
752,2018-06-03,0.0
753,2018-06-10,0.0
754,2018-06-17,0.0
755,2018-06-24,0.0
756,2018-07-01,0.0
757,2018-07-08,44.72735346385108
758,2018-07-15,0.0
759,2018-07-22,0.0
760,2018-07-29,16.343120995607308
761,2018-08-05,16.961108141586394
762,2018-08-12,0.0
763,2018-08-19,0.0
764,2018-08-26,11.952081461675009
765,2018-09-02,19.163760526521326
766,2018-09-09,0.0
767,2018-09-16,0.0
768,2018-09-23,0.0
769,2018-09-30,0.0
770,2018-10-07,24.121950454851497
771,2018-10-14,23.874211256995224
772,2018-10-21,0.0
773,2018-10-28,0.0
774,2018-11-04,0.0
775,2018-11-11,0.0
776,2018-11-18,0.0
777,2018-11-25,0.0
778,2018-12-02,31.44134013291277
779,2018-12-09,0.0
780,2018-12-16,12.954100939765992
781,2018-12-23,30.6178321352027
782,2018-12-30,0.0
783,2019-01-06,0.0
784,2019-01-13,21.82811537560968
785,2019-01-20,29.291105371940358
786,2019-01-27,17.39508813591361
787,2019-02-03,11.39755203766456
788,2019-02-10,0.0
789,2019-02-17,25.52014144871188
790,2019-02-24,49.350690922640894
791,2019-03-03,12.858056823806015
792,2019-03-10,15.36013515466683
793,2019-03-17,13.617081240453507
794,2019-03-24,0.0
795,2019-03-31,0.0
796,2019-04-07,0.0
797,2019-04-14,0.0
798,2019-04-21,0.0
799,2019-04-28,0.0
800,2019-05-05,0.0
801,2019-05-12,0.0
802,2019-05-19,0.0
803,2019-05-26,0.0
804,2019-06-02,0.0
805,2019-06-09,0.0
806,2019-06-16,0.0
807,2019-06-23,0.0
808,2019-06-30,0.0
809,2019-07-07,12.650451778506811
810,2019-07-14,0.0
811,2019-07-21,0.0
812,2019-07-28,0.0
813,2019-08-04,0.0
814,2019-08-11,0.0
815,2019-08-18,0.0
816,2019-08-25,0.0
817,2019-09-01,14.717216350847943
818,2019-09-08,0.0
819,2019-09-15,0.0
820,2019-09-22,0.0
821,2019-09-29,0.0
822,2019-10-06,0.0
823,2019-10-13,11.967562793528247
824,2019-10-20,0.0
825,2019-10-27,0.0
826,2019-11-03,0.0
827,2019-11-10,14.263722416411449
828,2019-11-17,24.689979000094443
829,2019-11-24,16.274109687136587
830,2019-12-01,0.0
831,2019-12-08,0.0
832,2019-12-15,13.12262453758773
833,2019-12-22,27.39971081221568
834,2019-12-29,15.155753116476285
835,2020-01-05,0.0
836,2020-01-12,0.0
837,2020-01-19,0.0
838,2020-01-26,15.858047348442643
839,2020-02-02,9.779795303918307
840,2020-02-09,0.0
841,2020-02-16,0.0
842,2020-02-23,0.0
843,2020-03-01,0.0
844,2020-03-08,13.438147347626414
845,2020-03-15,14.670149171147935
846,2020-03-22,0.0
847,2020-03-29,11.008774374782893
848,2020-04-05,0.0
849,2020-04-12,0.0
850,2020-04-19,13.225478129228037
851,2020-04-26,0.0
852,2020-05-03,0.0
853,2020-05-10,0.0
854,2020-05-17,0.0
855,2020-05-24,0.0
856,2020-05-31,0.0
857,2020-06-07,0.0
858,2020-06-14,0.0
859,2020-06-21,0.0
860,2020-06-28,0.0
861,2020-07-05,0.0
862,2020-07-12,0.0
863,2020-07-19,0.0
864,2020-07-26,0.0
865,2020-08-02,12.02644942278814
866,2020-08-09,0.0
867,2020-08-16,0.0
868,2020-08-23,0.0
869,2020-08-30,0.0
870,2020-09-06,0.0
871,2020-09-13,13.693849571048405
872,2020-09-20,0.0
873,2020-09-27,12.141390507810867
874,2020-10-04,0.0
875,2020-10-11,15.493164491035182
876,2020-10-18,0.0
877,2020-10-25,0.0
878,2020-11-01,0.0
879,2020-11-08,11.338925401203227
880,2020-11-15,0.0
881,2020-11-22,0.0
882,2020-11-29,0.0
883,2020-12-06,0.0
884,2020-12-13,15.004824214076608
885,2020-12-20,0.0
886,2020-12-27,0.0
887,2021-01-03,25.312516977192633
888,2021-01-10,0.0
889,2021-01-17,0.0
890,2021-01-24,0.0
891,2021-01-31,0.0
892,2021-02-07,0.0
893,2021-02-14,0.0
894,2021-02-21,0.0
895,2021-02-28,0.0
896,2021-03-07,0.0
897,2021-03-14,0.0
898,2021-03-21,0.0
899,2021-03-28,47.11907246456845
900,2021-04-04,0.0
901,2021-04-11,0.0
902,2021-04-18,0.0
903,2021-04-25,0.0
904,2021-05-02,0.0
905,2021-05-09,0.0
906,2021-05-16,12.637490041744801
907,2021-05-23,10.451534807787365
908,2021-05-30,0.0
909,2021-06-06,0.0
910,2021-06-13,0.0
911,2021-06-20,0.0
912,2021-06-27,0.0
913,2021-07-04,0.0
914,2021-07-11,19.210905942279645
915,2021-07-18,0.0
916,2021-07-25,13.801425449802018
917,2021-08-01,0.0
918,2021-08-08,10.852278829009135
919,2021-08-15,0.0
920,2021-08-22,0.0
921,2021-08-29,0.0
922,2021-09-05,0.0
923,2021-09-12,0.0
924,2021-09-19,0.0
925,2021-09-26,45.91803282035525
926,2021-10-03,11.34196153244324
927,2021-10-10,15.674871352815494
928,2021-10-17,0.0
929,2021-10-24,0.0
930,2021-10-31,0.0
931,2021-11-07,0.0
932,2021-11-14,0.0
933,2021-11-21,18.380497123922638
934,2021-11-28,57.02456696597191
935,2021-12-05,0.0
936,2021-12-12,0.0
937,2021-12-19,15.391939897784594
938,2021-12-26,0.0
939,2022-01-02,17.57412399555212
940,2022-01-09,0.0
941,2022-01-16,0.0
942,2022-01-23,0.0
943,2022-01-30,0.0
944,2022-02-06,0.0
945,2022-02-13,0.0
946,2022-02-20,0.0
947,2022-02-27,0.0
948,2022-03-06,0.0
949,2022-03-13,0.0
950,2022-03-20,20.062104358729087
951,2022-03-27,7.5114047638346335
952,2022-04-03,0.0
953,2022-04-10,0.0
954,2022-04-17,0.0
955,2022-04-24,0.0
956,2022-05-01,8.895206462340159
957,2022-05-08,0.0
958,2022-05-15,16.443704861569383
959,2022-05-22,15.46334359163067
960,2022-05-29,0.0
961,2022-06-05,0.0
962,2022-06-12,0.0
963,2022-06-19,0.0
964,2022-06-26,0.0
965,2022-07-03,0.0
966,2022-07-10,11.380085324476385
967,2022-07-17,0.0
968,2022-07-24,11.777647077662813
969,2022-07-31,0.0
970,2022-08-07,0.0
971,2022-08-14,38.976168863131285
972,2022-08-21,0.0
973,2022-08-28,0.0
974,2022-09-04,0.0
975,2022-09-11,0.0
976,2022-09-18,0.0
977,2022-09-25,0.0
978,2022-10-02,0.0
979,2022-10-09,12.473976909265339
980,2022-10-16,0.0
981,2022-10-23,0.0
982,2022-10-30,21.397958484217725
983,2022-11-06,0.0
984,2022-11-13,14.660115563276582
985,2022-11-20,0.0
986,2022-11-27,0.0
987,2022-12-04,0.0
988,2022-12-11,0.0
989,2022-12-18,0.0
990,2022-12-25,0.0
991,2023-01-01,16.92677880998804
992,2023-01-08,8.966673543401178
993,2023-01-15,0.0
994,2023-01-22,24.90728424416873
995,2023-01-29,36.60771710260827
